"","Dbase","Query","Bitscore","Distance"
"3164","GID3_seq190","GID1_seq224",819,0.405228758169935
"3165","GID3_seq190","GID1_seq419",26.9,0.973627450980392
"3166","GID3_seq190","GID2_seq45",27.2,0.980529706513958
"3167","GID3_seq190","GID3_seq190",1396,0
"3168","GID3_seq191","GID1_seq170",27.5,0.964698331193838
"3169","GID3_seq191","GID1_seq225",582,0.485638532920901
"3170","GID3_seq191","GID1_seq405",34.2,0.976470588235294
"3171","GID3_seq191","GID1_seq443",30.6,0.970334464372273
"3172","GID3_seq191","GID2_seq191",26.1,0.982471457353929
"3173","GID3_seq191","GID2_seq226",34.5,0.976033344911428
"3174","GID3_seq191","GID2_seq59",30.8,0.972585669781932
"3175","GID3_seq191","GID3_seq191",1140,0
"3176","GID3_seq191","GID3_seq284",26.3,0.983092253294761
"3177","GID3_seq191","GID3_seq336",36.8,0.974733951253004
"3178","GID3_seq191","GID3_seq365",28.9,0.972224891878904
"3179","GID3_seq192","GID1_seq226",210,0.575328614762386
"3180","GID3_seq192","GID2_seq7",24.9,0.950935960591133
"3181","GID3_seq192","GID3_seq192",505,0
"3182","GID3_seq193","GID1_seq164",23.3,0.936338797814208
"3183","GID3_seq193","GID1_seq227",172,0.473200612557427
"3184","GID3_seq193","GID1_seq349",23.3,0.958055805580558
"3185","GID3_seq193","GID2_seq77",28.9,0.946481481481481
"3186","GID3_seq193","GID3_seq193",318,0
"3187","GID3_seq194","GID1_seq169",24.9,0.948447204968944
"3188","GID3_seq194","GID1_seq228",228,0.528438469493278
"3189","GID3_seq194","GID2_seq132",245,0.512437810945274
"3190","GID3_seq194","GID3_seq194",511,0
"3191","GID3_seq195","GID1_seq152",25.8,0.94602510460251
"3192","GID3_seq195","GID1_seq230",219,0.301435406698565
"3193","GID3_seq195","GID2_seq133",165,0.464285714285714
"3194","GID3_seq195","GID3_seq195",313,0
"3195","GID3_seq196","GID1_seq166",66,0.815642458100559
"3196","GID3_seq196","GID1_seq231",100,0.74293059125964
"3197","GID3_seq196","GID2_seq134",100,0.70414201183432
"3198","GID3_seq196","GID3_seq196",393,0
"3199","GID3_seq197","GID1_seq232",129,0.583870967741935
"3200","GID3_seq197","GID2_seq135",133,0.573717948717949
"3201","GID3_seq197","GID3_seq197",317,0
"3202","GID3_seq198","GID1_seq233",157,0.51468315301391
"3203","GID3_seq198","GID1_seq321",23.8,0.950157068062827
"3204","GID3_seq198","GID1_seq334",23.5,0.96763085399449
"3205","GID3_seq198","GID1_seq420",50.3,0.842566510172144
"3206","GID3_seq198","GID1_seq481",23.5,0.940127388535032
"3207","GID3_seq198","GID2_seq136",147,0.544891640866873
"3208","GID3_seq198","GID3_seq198",334,0
"3209","GID3_seq198","GID3_seq238",24.4,0.963141993957704
"3210","GID3_seq198","GID3_seq347",42.4,0.920747663551402
"3211","GID3_seq199","GID1_seq234",123,0.52046783625731
"3212","GID3_seq199","GID2_seq306",24.1,0.965571428571429
"3213","GID3_seq199","GID3_seq199",262,0
"3214","GID3_seq199","GID3_seq254",23,0.940721649484536
"3215","GID3_seq2","GID1_seq2",339,0.370473537604457
"3216","GID3_seq2","GID1_seq69",25.8,0.953429602888087
"3217","GID3_seq2","GID2_seq2",313,0.393410852713178
"3218","GID3_seq2","GID2_seq62",25.5,0.963467048710602
"3219","GID3_seq2","GID3_seq2",535,0
"3220","GID3_seq20","GID1_seq12",35.6,0.950035087719298
"3221","GID3_seq20","GID1_seq19",408,0.2
"3222","GID3_seq20","GID1_seq92",24.1,0.953474903474903
"3223","GID3_seq20","GID2_seq17",277,0.418677859391396
"3224","GID3_seq20","GID2_seq200",27.2,0.969608938547486
"3225","GID3_seq20","GID3_seq20",507,0
"3226","GID3_seq20","GID3_seq267",25.5,0.935031847133758
"3227","GID3_seq20","GID3_seq296",25.5,0.971332209106239
"3228","GID3_seq200","GID1_seq14",37.6,0.949833222148099
"3229","GID3_seq200","GID1_seq172",28.9,0.955708812260536
"3230","GID3_seq200","GID1_seq235",172,0.682363804247461
"3231","GID3_seq200","GID1_seq347",25.2,0.977855887521968
"3232","GID3_seq200","GID1_seq356",33.7,0.943503772003353
"3233","GID3_seq200","GID1_seq547",55.3,0.925320729237002
"3234","GID3_seq200","GID2_seq111",28.9,0.954308300395257
"3235","GID3_seq200","GID2_seq13",42.1,0.942992552471225
"3236","GID3_seq200","GID2_seq137",194,0.653880463871543
"3237","GID3_seq200","GID2_seq173",24.4,0.968414239482201
"3238","GID3_seq200","GID2_seq206",28,0.951346655082537
"3239","GID3_seq200","GID2_seq230",24.7,0.963380281690141
"3240","GID3_seq200","GID2_seq277",25.8,0.974606299212598
"3241","GID3_seq200","GID2_seq322",71.9,0.902110279101429
"3242","GID3_seq200","GID3_seq14",29.2,0.960272108843537
"3243","GID3_seq200","GID3_seq200",568,0
"3244","GID3_seq200","GID3_seq299",27.2,0.961198288159772
"3245","GID3_seq200","GID3_seq302",28.9,0.951387720773759
"3246","GID3_seq201","GID1_seq236",380,0.193205944798301
"3247","GID3_seq201","GID2_seq130",24.4,0.982966841186736
"3248","GID3_seq201","GID2_seq138",316,0.316756756756757
"3249","GID3_seq201","GID3_seq201",471,0
"3250","GID3_seq202","GID1_seq237",275,0.535864978902954
"3251","GID3_seq202","GID1_seq418",28,0.937639198218263
"3252","GID3_seq202","GID1_seq440",26.9,0.970552818828681
"3253","GID3_seq202","GID2_seq242",25.5,0.970400464306442
"3254","GID3_seq202","GID2_seq307",25.5,0.942045454545455
"3255","GID3_seq202","GID3_seq202",580,0
"3256","GID3_seq203","GID1_seq238",794,0.338333333333333
"3257","GID3_seq203","GID1_seq347",73.9,0.949087151222873
"3258","GID3_seq203","GID1_seq394",149,0.878615071283096
"3259","GID3_seq203","GID1_seq474",55.6,0.943003587903639
"3260","GID3_seq203","GID1_seq475",91.9,0.930824237862251
"3261","GID3_seq203","GID1_seq490",84.9,0.925754263226935
"3262","GID3_seq203","GID1_seq547",28,0.973434535104364
"3263","GID3_seq203","GID2_seq137",33.9,0.961212814645309
"3264","GID3_seq203","GID2_seq139",780,0.346733668341708
"3265","GID3_seq203","GID2_seq179",25.8,0.973415765069552
"3266","GID3_seq203","GID2_seq198",64.6,0.942857142857143
"3267","GID3_seq203","GID2_seq219",136,0.889250814332248
"3268","GID3_seq203","GID2_seq276",58.1,0.94113475177305
"3269","GID3_seq203","GID2_seq277",84.6,0.936367055283941
"3270","GID3_seq203","GID2_seq322",25.5,0.975667938931298
"3271","GID3_seq203","GID3_seq203",1195,0
"3272","GID3_seq203","GID3_seq293",66,0.954979536152797
"3273","GID3_seq203","GID3_seq325",148,0.880161943319838
"3274","GID3_seq204","GID1_seq239",448,0.398253861652116
"3275","GID3_seq204","GID1_seq43",29.4,0.963134796238244
"3276","GID3_seq204","GID1_seq96",27.8,0.970503978779841
"3277","GID3_seq204","GID2_seq140",395,0.482645710543549
"3278","GID3_seq204","GID3_seq204",767,0
"3279","GID3_seq204","GID3_seq278",25.2,0.96504854368932
"3280","GID3_seq205","GID2_seq31",27.5,0.942886812045691
"3281","GID3_seq205","GID2_seq76",26.1,0.979853338479352
"3282","GID3_seq205","GID3_seq205",441,0
"3283","GID3_seq206","GID1_seq240",557,0.408390865639936
"3284","GID3_seq206","GID2_seq141",509,0.459373340414233
"3285","GID3_seq206","GID3_seq206",943,0
"3286","GID3_seq207","GID1_seq241",116,0.632911392405063
"3287","GID3_seq207","GID3_seq207",406,0
"3288","GID3_seq208","GID1_seq184",25.2,0.959615384615385
"3289","GID3_seq208","GID1_seq242",285,0.460227272727273
"3290","GID3_seq208","GID1_seq322",45.5,0.9111328125
"3291","GID3_seq208","GID1_seq524",25.2,0.941190198366394
"3292","GID3_seq208","GID2_seq199",24.9,0.963409257898604
"3293","GID3_seq208","GID2_seq35",25.2,0.970457209847597
"3294","GID3_seq208","GID2_seq61",24.4,0.948195329087049
"3295","GID3_seq208","GID3_seq158",25.5,0.95933014354067
"3296","GID3_seq208","GID3_seq208",532,0
"3297","GID3_seq208","GID3_seq275",37,0.927592954990215
"3298","GID3_seq208","GID3_seq407",27.2,0.946666666666667
"3299","GID3_seq208","GID3_seq426",25.5,0.966180371352785
"3300","GID3_seq208","GID3_seq51",26.3,0.971765968867418
"3301","GID3_seq209","GID1_seq243",712,0.45565749235474
"3302","GID3_seq209","GID1_seq510",153,0.890947968638631
"3303","GID3_seq209","GID1_seq97",26.3,0.976316974335885
"3304","GID3_seq209","GID2_seq96",26.1,0.976207839562443
"3305","GID3_seq209","GID3_seq209",1336,0
"3306","GID3_seq209","GID3_seq54",28.9,0.970160041300981
"3307","GID3_seq21","GID1_seq21",127,0.587662337662338
"3308","GID3_seq21","GID1_seq333",29.4,0.9671875
"3309","GID3_seq21","GID1_seq490",29.4,0.959863481228669
"3310","GID3_seq21","GID1_seq530",25.8,0.941363636363636
"3311","GID3_seq21","GID2_seq18",163,0.563587684069612
"3312","GID3_seq21","GID2_seq99",26.6,0.944755970924195
"3313","GID3_seq21","GID3_seq21",373,0
"3314","GID3_seq210","GID1_seq244",264,0.341645885286783
"3315","GID3_seq210","GID1_seq299",26.9,0.943899895724713
"3316","GID3_seq210","GID1_seq409",66.9,0.820402684563758
"3317","GID3_seq210","GID2_seq142",215,0.459119496855346
"3318","GID3_seq210","GID2_seq229",65.5,0.824866310160428
"3319","GID3_seq210","GID3_seq210",383,0
"3320","GID3_seq210","GID3_seq339",79.5,0.792698826597132
"3321","GID3_seq210","GID3_seq443",25.8,0.959080095162569
"3322","GID3_seq211","GID1_seq161",26.3,0.97379172894868
"3323","GID3_seq211","GID1_seq235",23.8,0.948651564185545
"3324","GID3_seq211","GID1_seq245",197,0.539719626168224
"3325","GID3_seq211","GID1_seq500",24.4,0.957785467128028
"3326","GID3_seq211","GID2_seq103",24.9,0.974707973590655
"3327","GID3_seq211","GID2_seq143",196,0.530538922155689
"3328","GID3_seq211","GID2_seq164",23.5,0.955785512699906
"3329","GID3_seq211","GID3_seq211",412,0
"3330","GID3_seq211","GID3_seq343",25.8,0.979548156956005
"3331","GID3_seq212","GID1_seq246",388,0.403993855606759
"3332","GID3_seq212","GID1_seq267",29.7,0.956323529411765
"3333","GID3_seq212","GID1_seq324",26.1,0.95042735042735
"3334","GID3_seq212","GID1_seq484",26.1,0.960928143712575
"3335","GID3_seq212","GID2_seq144",368,0.426791277258567
"3336","GID3_seq212","GID2_seq156",36.2,0.946686303387334
"3337","GID3_seq212","GID2_seq197",25.8,0.943296703296703
"3338","GID3_seq212","GID2_seq206",26.1,0.957595450852965
"3339","GID3_seq212","GID2_seq293",25.5,0.963701067615658
"3340","GID3_seq212","GID3_seq212",648,0
"3341","GID3_seq212","GID3_seq232",39,0.942940746159473
"3342","GID3_seq212","GID3_seq283",25.2,0.960899922420481
"3343","GID3_seq213","GID1_seq247",252,0.471143756558237
"3344","GID3_seq213","GID2_seq145",232,0.519668737060041
"3345","GID3_seq213","GID2_seq4",23.5,0.939432989690722
"3346","GID3_seq213","GID3_seq213",477,0
"3347","GID3_seq213","GID3_seq327",24.9,0.951319648093842
"3348","GID3_seq214","GID1_seq248",275,0.325153374233129
"3349","GID3_seq214","GID2_seq146",278,0.316953316953317
"3350","GID3_seq214","GID3_seq214",412,0
"3351","GID3_seq215","GID1_seq249",686,0.304612265585403
"3352","GID3_seq215","GID2_seq161",25.2,0.981954887218045
"3353","GID3_seq215","GID3_seq215",978,0
"3354","GID3_seq216","GID1_seq250",218,0.252144082332762
"3355","GID3_seq216","GID1_seq475",23.5,0.973004020677771
"3356","GID3_seq216","GID1_seq539",23.8,0.970526315789474
"3357","GID3_seq216","GID2_seq277",23,0.973608720596672
"3358","GID3_seq216","GID3_seq216",279,0
"3359","GID3_seq216","GID3_seq395",24.7,0.971026392961877
"3360","GID3_seq217","GID1_seq126",24.7,0.952038834951456
"3361","GID3_seq217","GID1_seq252",120,0.747368421052632
"3362","GID3_seq217","GID2_seq88",23.5,0.957923008057296
"3363","GID3_seq217","GID3_seq217",482,0
"3364","GID3_seq217","GID3_seq403",25.5,0.956521739130435
"3365","GID3_seq218","GID1_seq253",293,0.447169811320755
"3366","GID3_seq218","GID2_seq147",246,0.515748031496063
"3367","GID3_seq218","GID2_seq214",24.9,0.977935312361542
"3368","GID3_seq218","GID3_seq14",24.9,0.964830508474576
"3369","GID3_seq218","GID3_seq218",514,0
"3370","GID3_seq218","GID3_seq296",25.2,0.971780515117581
"3371","GID3_seq218","GID3_seq416",24.1,0.939141414141414
"3372","GID3_seq219","GID1_seq216",28.3,0.95251677852349
"3373","GID3_seq219","GID1_seq254",611,0.261631419939577
"3374","GID3_seq219","GID1_seq31",25.8,0.986228983186549
"3375","GID3_seq219","GID2_seq148",603,0.261029411764706
"3376","GID3_seq219","GID2_seq188",26.1,0.970641169853768
"3377","GID3_seq219","GID2_seq23",25.8,0.986061588330632
"3378","GID3_seq219","GID3_seq219",818,0
"3379","GID3_seq219","GID3_seq30",25.8,0.986076632487857
"3380","GID3_seq22","GID1_seq22",327,0.549586776859504
"3381","GID3_seq22","GID1_seq302",26.1,0.960574018126888
"3382","GID3_seq22","GID1_seq360",136,0.831787260358689
"3383","GID3_seq22","GID1_seq523",26.9,0.967995240928019
"3384","GID3_seq22","GID2_seq168",30,0.960707269155206
"3385","GID3_seq22","GID2_seq229",28,0.950834064969271
"3386","GID3_seq22","GID2_seq309",26.9,0.967899761336516
"3387","GID3_seq22","GID2_seq322",25.8,0.969194029850746
"3388","GID3_seq22","GID3_seq203",26.1,0.973489080751651
"3389","GID3_seq22","GID3_seq22",774,0
"3390","GID3_seq22","GID3_seq262",29.7,0.955102040816327
"3391","GID3_seq22","GID3_seq306",134,0.837968561064087
"3392","GID3_seq22","GID3_seq443",27.2,0.967070217917676
"3393","GID3_seq220","GID1_seq255",468,0.48991825613079
"3394","GID3_seq220","GID1_seq292",27.5,0.973958333333333
"3395","GID3_seq220","GID1_seq404",26.9,0.964605263157895
"3396","GID3_seq220","GID2_seq149",421,0.526167698368036
"3397","GID3_seq220","GID3_seq220",923,0
"3398","GID3_seq220","GID3_seq83",38.2,0.95949098621421
"3399","GID3_seq221","GID1_seq256",366,0.452505609573672
"3400","GID3_seq221","GID2_seq150",325,0.518161601186064
"3401","GID3_seq221","GID3_seq113",25.2,0.982626680455016
"3402","GID3_seq221","GID3_seq221",672,0
"3403","GID3_seq221","GID3_seq321",27.2,0.976429809358752
"3404","GID3_seq222","GID1_seq257",113,0.7527352297593
"3405","GID3_seq222","GID2_seq322",25.2,0.959518072289157
"3406","GID3_seq222","GID3_seq222",344,0
"3407","GID3_seq223","GID1_seq258",213,0.580708661417323
"3408","GID3_seq223","GID1_seq416",25.2,0.964431898376853
"3409","GID3_seq223","GID2_seq283",26.6,0.955294117647059
"3410","GID3_seq223","GID2_seq313",23.8,0.956048014773777
"3411","GID3_seq223","GID3_seq223",504,0
"3412","GID3_seq223","GID3_seq257",26.3,0.964531355360755
"3413","GID3_seq224","GID1_seq259",318,0.475680131904369
"3414","GID3_seq224","GID2_seq151",318,0.496437054631829
"3415","GID3_seq224","GID3_seq224",647,0
"3416","GID3_seq225","GID1_seq261",212,0.612785388127854
"3417","GID3_seq225","GID3_seq225",545,0
"3418","GID3_seq226","GID1_seq262",401,0.463903743315508
"3419","GID3_seq226","GID1_seq402",26.6,0.968219832735962
"3420","GID3_seq226","GID2_seq152",422,0.425850340136054
"3421","GID3_seq226","GID2_seq224",29.2,0.965050867743866
"3422","GID3_seq226","GID3_seq226",762,0
"3423","GID3_seq226","GID3_seq333",27.5,0.966767371601208
"3424","GID3_seq227","GID1_seq264",452,0.497777777777778
"3425","GID3_seq227","GID1_seq413",25.8,0.98253807106599
"3426","GID3_seq227","GID2_seq153",426,0.529281767955801
"3427","GID3_seq227","GID3_seq227",928,0
"3428","GID3_seq228","GID1_seq265",613,0.296615031554791
"3429","GID3_seq228","GID1_seq40",26.6,0.966915422885572
"3430","GID3_seq228","GID2_seq112",27.8,0.968210405946255
"3431","GID3_seq228","GID2_seq154",584,0.31974373907979
"3432","GID3_seq228","GID2_seq173",30.8,0.966702702702703
"3433","GID3_seq228","GID2_seq96",25.2,0.970883882149047
"3434","GID3_seq228","GID3_seq228",873,0
"3435","GID3_seq229","GID1_seq253",24.9,0.951032448377581
"3436","GID3_seq229","GID1_seq266",132,0.648936170212766
"3437","GID3_seq229","GID2_seq109",28.3,0.946654099905749
"3438","GID3_seq229","GID2_seq120",28,0.961272475795297
"3439","GID3_seq229","GID2_seq155",204,0.55700325732899
"3440","GID3_seq229","GID2_seq255",23.3,0.936770691994573
"3441","GID3_seq229","GID3_seq103",25.8,0.975510204081633
"3442","GID3_seq229","GID3_seq229",471,0
"3443","GID3_seq229","GID3_seq373",23.8,0.93506139154161
"3444","GID3_seq23","GID1_seq23",426,0.278577476714649
"3445","GID3_seq23","GID1_seq48",83.7,0.908122941822173
"3446","GID3_seq23","GID2_seq19",295,0.481546572934974
"3447","GID3_seq23","GID2_seq34",89.9,0.906887622993268
"3448","GID3_seq23","GID3_seq23",595,0
"3449","GID3_seq23","GID3_seq42",87.7,0.905597416576964
"3450","GID3_seq230","GID1_seq167",26.1,0.952972972972973
"3451","GID3_seq230","GID1_seq304",28,0.952502120441052
"3452","GID3_seq230","GID1_seq32",24.7,0.984865196078431
"3453","GID3_seq230","GID1_seq362",24.9,0.952390057361377
"3454","GID3_seq230","GID2_seq69",24.1,0.977253421425201
"3455","GID3_seq230","GID2_seq99",24.4,0.955636363636364
"3456","GID3_seq230","GID3_seq230",510,0
"3457","GID3_seq230","GID3_seq31",26.1,0.984162621359223
"3458","GID3_seq230","GID3_seq318",26.1,0.968344451182535
"3459","GID3_seq231","GID1_seq482",31.7,0.961080417434009
"3460","GID3_seq231","GID3_seq231",801,0
"3461","GID3_seq232","GID1_seq246",38.2,0.94435542607429
"3462","GID3_seq232","GID1_seq267",495,0.308176100628931
"3463","GID3_seq232","GID1_seq424",25.5,0.961334344200152
"3464","GID3_seq232","GID2_seq144",35.9,0.947011070110701
"3465","GID3_seq232","GID2_seq156",472,0.339398180545836
"3466","GID3_seq232","GID3_seq232",719,0
"3467","GID3_seq233","GID1_seq158",28.6,0.96678281068525
"3468","GID3_seq233","GID1_seq268",542,0.392035894559731
"3469","GID3_seq233","GID1_seq482",141,0.835951134380454
"3470","GID3_seq233","GID2_seq157",567,0.362921348314607
"3471","GID3_seq233","GID3_seq233",891,0
"3472","GID3_seq234","GID1_seq269",285,0.582417582417582
"3473","GID3_seq234","GID3_seq234",682,0
"3474","GID3_seq235","GID1_seq106",30.8,0.978186968838527
"3475","GID3_seq235","GID1_seq270",773,0.446869409660107
"3476","GID3_seq235","GID1_seq523",28.6,0.975334195774041
"3477","GID3_seq235","GID2_seq193",31.7,0.974238114587566
"3478","GID3_seq235","GID2_seq309",29.2,0.97476231633535
"3479","GID3_seq235","GID3_seq235",1412,0
"3480","GID3_seq235","GID3_seq309",25.8,0.968632218844985
"3481","GID3_seq235","GID3_seq318",26.6,0.979145433163465
"3482","GID3_seq235","GID3_seq325",26.3,0.980424264979531
"3483","GID3_seq235","GID3_seq443",30.8,0.973100436681223
"3484","GID3_seq236","GID1_seq274",520,0.251259899208063
"3485","GID3_seq236","GID2_seq101",26.6,0.97398533007335
"3486","GID3_seq236","GID2_seq158",488,0.301360057265569
"3487","GID3_seq236","GID3_seq236",709,0
"3488","GID3_seq237","GID1_seq276",211,0.375739644970414
"3489","GID3_seq237","GID1_seq389",32,0.959365079365079
"3490","GID3_seq237","GID2_seq114",24.9,0.974369531652084
"3491","GID3_seq237","GID2_seq123",24.4,0.922784810126582
"3492","GID3_seq237","GID2_seq159",227,0.365034965034965
"3493","GID3_seq237","GID2_seq24",24.7,0.983955829814875
"3494","GID3_seq237","GID3_seq172",24.7,0.963106796116505
"3495","GID3_seq237","GID3_seq237",356,0
"3496","GID3_seq237","GID3_seq448",24.7,0.95802888700085
"3497","GID3_seq238","GID1_seq277",361,0.583381419503751
"3498","GID3_seq238","GID2_seq234",25.8,0.970361860999426
"3499","GID3_seq238","GID2_seq294",25.5,0.965817694369973
"3500","GID3_seq238","GID3_seq238",990,0
"3501","GID3_seq238","GID3_seq70",25.8,0.978328433431331
"3502","GID3_seq239","GID1_seq123",28.6,0.947183748845799
"3503","GID3_seq239","GID1_seq278",283,0.44181459566075
"3504","GID3_seq239","GID1_seq374",25.5,0.944262295081967
"3505","GID3_seq239","GID1_seq444",26.3,0.949520153550864
"3506","GID3_seq239","GID2_seq160",237,0.533464566929134
"3507","GID3_seq239","GID2_seq24",25.8,0.984009916330958
"3508","GID3_seq239","GID3_seq239",504,0
"3509","GID3_seq24","GID1_seq118",26.3,0.973634085213033
"3510","GID3_seq24","GID1_seq24",753,0.386057888300041
"3511","GID3_seq24","GID3_seq24",1228,0
"3512","GID3_seq24","GID3_seq395",28,0.978899773926149
"3513","GID3_seq240","GID1_seq279",917,0.507915213308291
"3514","GID3_seq240","GID2_seq161",884,0.517071838295548
"3515","GID3_seq240","GID2_seq77",26.1,0.979984662576687
"3516","GID3_seq240","GID3_seq240",1846,0
"3517","GID3_seq240","GID3_seq446",28,0.976058144506199
"3518","GID3_seq241","GID1_seq186",157,0.806292412091302
"3519","GID3_seq241","GID1_seq280",437,0.448580441640379
"3520","GID3_seq241","GID2_seq119",177,0.779713752333541
"3521","GID3_seq241","GID2_seq162",404,0.476344782890473
"3522","GID3_seq241","GID3_seq160",154,0.808338518979465
"3523","GID3_seq241","GID3_seq241",799,0
"3524","GID3_seq242","GID1_seq305",43.5,0.919369786839666
"3525","GID3_seq242","GID3_seq242",360,0
"3526","GID3_seq243","GID1_seq281",292,0.385263157894737
